"","OPC","AV"
"3077",8,0.458210017486311
"3078",39,0.594312702662981
"3079",13,0.816589573859987
"3080",26,0.702236460147147
"3081",27,0.674809513873426
"3082",70,1.60113953062528
"3083",12,0.336239827179215
"3085",67,1.76182994551696
"3086",12,1.05803939539998
"3087",12,0.707698514936139
"3089",23,0.923963879494466
"3090",25,1.14110657491831
"3091",18,0.709203954204821
"3092",16,0.570857130728278
"3093",9,0.481085084794596
"3094",41,0.547169588059523
"3095",7,0.404917317947171
"3096",19,0.8521302719842
"3097",23,0.551038231133074
"3098",19,0.7318551464095
"3099",16,1.23980061221946
"3100",28,0.879993476270955
"3101",15,1.04396809506174
"3103",16,0.668896685276585
"3105",16,0.490919814947234
"3106",96,1.61741271907773
"3108",15,0.363384271134526
"3109",6,0.313720691062728
"3110",34,0.636156743695509
"3111",32,0.597443982221539
"3112",54,1.24117254837338
"3113",18,0.799544701745258
"3114",68,1.51015100146277
"3115",31,0.655993025073512
"3116",47,1.24624453573884
"3117",25,0.513426144489722
"3118",19,0.30696361668378
"3119",38,0.675580005662325
"3120",42,0.689020427469311
"3121",13,0.419107968954359
"3122",15,0.516105869125548
"3123",26,0.601590309703758
"3124",46,0.900046870961055
"3125",14,0.331027073884326
"3126",9,0.453604522180654
"3127",18,0.728562111843378
"3128",28,0.711475239646614
"3129",12,0.6089470452318
"3130",37,0.863145460677072
"3132",34,0.706661069000451
"3133",19,0.525088975850886
"3134",15,0.723420894141355
