"","1 AV","1 OPC","1 CMD","2 AV","2 OPC","2 EMD","3 AV","3 OPC","3 HMD"
"3541",0.787100006000304,14.25,0.000580559071903453,0.787100006000304,14.25,0.00929674305847892,0.137728861646097,12.6,0.00172641084669921
"3542",0.787100006000304,14.25,-4.69890843464513e-05,0.787100006000304,14.25,0.0121232880964981,0.137728861646097,12.6,0.00314924382275424
"3543",0.787100006000304,14.25,0.00144747559232026,0.787100006000304,14.25,0.0169503857598514,0.137728861646097,12.6,0.0033074902926196
"3544",0.787100006000304,14.25,0.00047379648746146,0.787100006000304,14.25,0.0067319710284046,0.355649559633476,8.4,0.00496775602021781
"3545",0.787100006000304,14.25,0.00244245912612942,0.787100006000304,14.25,0.0808082829144094,0.355649559633476,8.4,0.000315280472772079
"3546",0.0394340148438373,6.2,0.000946544205278647,0.0394340148438373,6.2,0.0033885597561061,0.187574616707844,6.75,0.00140781721892597
"3547",0.000236449097680618,0,9.6538779122669e-07,0.000236449097680618,0,-0.000357481241623469,0.355649559633476,8.4,0.00339775728340094
"3548",0.787100006000304,14.25,0.000633554422639853,0.787100006000304,14.25,0.0204705666873815,0.355649559633476,8.4,0.00226416260877844
"3549",0.787100006000304,14.25,0.75874706619009,0.787100006000304,14.25,0.81675912357006,0.355649559633476,8.4,0.00784900486839982
"3550",0.787100006000304,14.25,0.000617991810386904,0.787100006000304,14.25,0.00337663927760054,0.355649559633476,8.4,0.00300891305163753
"3551",0.787100006000304,14.25,0.00172562562667541,0.787100006000304,14.25,0.0525608841770038,0.355649559633476,8.4,0.00146556545564836
"3552",0.787100006000304,14.25,0.00113134342930754,0.787100006000304,14.25,-0.00211856931065969,0.355649559633476,8.4,0.00258664773597869
"3553",0.787100006000304,14.25,0.00135458793651734,0.787100006000304,14.25,0.000638355906646317,0.355649559633476,8.4,0.00229615058700191
"3554",0.787100006000304,14.25,0.757220409914187,0.787100006000304,14.25,0.763628922306614,0.355649559633476,8.4,0.00854648239212732
